TrendDirection,CDL_3BLACKCROWS,CDL_3INSIDE,CDL_3LINESTRIKE,CDL_3OUTSIDE,CDL_3STARSINSOUTH,CDL_3WHITESOLDIERS,CDL_ABANDONEDBABY,CDL_ADVANCEBLOCK,CDL_BELTHOLD,CDL_BREAKAWAY,CDL_CLOSINGMARUBOZU,CDL_CONCEALBABYSWALL,CDL_COUNTERATTACK,CDL_DARKCLOUDCOVER,CDL_DOJISTAR,CDL_DOJI_10_0.1,CDL_DRAGONFLYDOJI,CDL_ENGULFING,CDL_EVENINGDOJISTAR,CDL_EVENINGSTAR,CDL_GAPSIDESIDEWHITE,CDL_GRAVESTONEDOJI,CDL_HAMMER,CDL_HANGINGMAN,CDL_HARAMI,CDL_HARAMICROSS,CDL_HIGHWAVE,CDL_HIKKAKE,CDL_HIKKAKEMOD,CDL_HOMINGPIGEON,CDL_IDENTICAL3CROWS,CDL_INNECK,CDL_INSIDE,CDL_INVERTEDHAMMER,CDL_KICKING,CDL_KICKINGBYLENGTH,CDL_LADDERBOTTOM,CDL_LONGLEGGEDDOJI,CDL_LONGLINE,CDL_MARUBOZU,CDL_MATCHINGLOW,CDL_MATHOLD,CDL_MORNINGDOJISTAR,CDL_MORNINGSTAR,CDL_ONNECK,CDL_PIERCING,CDL_RICKSHAWMAN,CDL_RISEFALL3METHODS,CDL_SEPARATINGLINES,CDL_SHOOTINGSTAR,CDL_SHORTLINE,CDL_SPINNINGTOP,CDL_STALLEDPATTERN,CDL_STICKSANDWICH,CDL_TAKURI,CDL_TASUKIGAP,CDL_THRUSTING,CDL_TRISTAR,CDL_UNIQUE3RIVER,CDL_UPSIDEGAP2CROWS,CDL_XSIDEGAP3METHODS
-1,0.5868945868945868,0.4556828420646158,0.4722126337590611,0.4714691984126126,0.5,0.33205038488453464,0.49280575539568344,0.4501388705197725,0.4628828241199122,0.46397694524495675,0.4397842047620979,0.5,0.46262571350910575,0.5731640410690493,0.4597104219032385,0.46486650820850145,0.400010213461342,0.4722757967533012,0.5884501255421136,0.6028935093683295,0.45813574392412565,0.5343613575552739,0.411109176388647,0.3952043390947632,0.46205399061032865,0.46138443935926776,0.463164595864249,0.4632473816681166,0.4704225352112676,0.46421552178706676,0.593170007423905,0.3834988540870894,0.4706137948550044,0.5391323304992369,0.5130111524163569,0.5130111524163569,0.34991423670668953,0.4644921980828093,0.45641989711722714,0.4417689973847676,0.4933487422852787,0.29411764705882354,0.3301080108010801,0.33070452155625657,0.4068573234318218,0.32977768916359285,0.46480317483793043,0.4393162393162393,0.5091041827707635,0.5205275868474828,0.47345479160755005,0.4623841748139501,0.448504471168671,0.5415517920441119,0.3990048552047106,0.4518386068568763,0.3606896144535632,0.4776365348399247,0.41588447653429605,0.5622775800711743,0.46694844448813094
1,0.4131054131054131,0.5443171579353843,0.5277873662409389,0.5285308015873874,0.5,0.6679496151154654,0.5071942446043165,0.5498611294802275,0.5371171758800878,0.5360230547550432,0.5602157952379021,0.5,0.5373742864908942,0.4268359589309507,0.5402895780967615,0.5351334917914985,0.599989786538658,0.5277242032466988,0.4115498744578863,0.3971064906316705,0.5418642560758743,0.4656386424447261,0.5888908236113529,0.6047956609052367,0.5379460093896714,0.5386155606407322,0.5368354041357509,0.5367526183318835,0.5295774647887324,0.5357844782129332,0.40682999257609503,0.6165011459129106,0.5293862051449956,0.460867669500763,0.48698884758364314,0.48698884758364314,0.6500857632933105,0.5355078019171907,0.5435801028827729,0.5582310026152324,0.5066512577147213,0.7058823529411765,0.6698919891989199,0.6692954784437434,0.5931426765681782,0.6702223108364072,0.5351968251620696,0.5606837606837607,0.4908958172292365,0.4794724131525172,0.5265452083924499,0.5376158251860499,0.551495528831329,0.45844820795588814,0.6009951447952894,0.5481613931431237,0.6393103855464368,0.5223634651600754,0.584115523465704,0.4377224199288256,0.5330515555118691
