direction,take_profit,stop_loss,open,high,low,close,volume,weight,result
-1,0.880417,-0.0236492,1.35723,1.01399,0.711725,1.41031,0,1,-0.0236492
-1,0.910167,-0.0554358,0.21563,0.955086,0.550644,0.246596,0,2,-0.0554358
1,0.0667445,-0.532625,-0.997867,-1.33976,-1.40822,-0.869046,0,2,0.0667445
-1,0.280716,-0.0303414,0.186917,-0.680303,-0.626576,0.192508,0,2,-0.0303414
-1,0.128037,-0.0372154,-0.950736,-0.734887,-0.363071,-0.953904,0,2,-0.0372154
-1,0.282504,-0.0316938,-0.636145,-0.743599,-0.555933,-0.659085,0,1,-0.0316938
-1,0.891105,-0.0526411,0.2322,0.0891439,1.0166,0.15761,0,2,-0.0526411
-1,0.953043,-0.062969,0.458257,0.477195,1.44259,0.515059,0,2,-0.062969
-1,0.875901,-0.0464703,0.472225,0.54826,0.962825,0.467355,0,2,-0.0464703
1,0.0478817,-0.316536,-0.182604,-0.585438,-1.66143,-0.355524,0,1,0.0478817
-1,0.793201,-0.0844168,-0.0544408,-1.57999,-1.51828,-0.00645099,0,1,-0.0844168
1,0.0485501,-0.62198,1.69529,1.21896,1.90831,1.68203,0,2,0.0485501
1,0.0288012,-0.756423,1.9541,1.35208,1.90558,1.9541,0,2,0.0288012
-1,0.490518,-0.0476382,1.29631,0.98917,0.830764,1.31706,0,1,-0.0476382
1,0.0695998,-0.94554,-1.19883,-1.44862,-0.788344,-1.16428,0,1,0.0695998
1,0.0719996,-0.523512,-0.939718,-0.940771,-0.796188,-1.00685,0,2,0.0719996
-1,0.978518,-0.0738458,-1.29316,-1.02009,-0.641579,-1.30212,0,2,-0.0738458
-1,0.262385,-0.0769856,-0.683993,-1.02927,0.622547,-0.660571,0,1,-0.0769856
-1,0.21425,-0.0623636,-1.38193,-1.14113,-1.0152,-1.38941,0,2,-0.0623636
-1,0.746684,-0.0700916,-0.710698,-0.388937,-0.711386,-0.612257,0,1,-0.0700916
-1,0.849235,-0.109837,-0.274175,0.661895,-0.111513,-0.287194,0,1,-0.109837
1,0.0402221,-0.818961,1.50546,0.929321,-0.128337,1.48842,0,2,0.0402221
-1,0.634095,-0.0809085,-0.898311,-1.9658,-1.68006,-0.915861,0,2,-0.0809085
-1,0.746004,-0.0107052,1.18484,0.960793,1.22458,1.18216,0,2,-0.0107052
-1,0.331597,-0.0438032,1.20726,1.04733,1.33438,1.20726,0,2,-0.0438032
1,0.112752,-0.801109,-1.41781,-1.39443,-1.12858,-1.37388,0,2,0.112752
-1,0.435946,-0.0699942,-0.819831,-0.90213,-0.569294,-0.788857,0,2,-0.0699942
-1,0.391409,-0.0791061,0.867227,-0.799025,-1.07621,0.940894,0,2,-0.0791061
-1,0.760163,-0.0834506,-0.917326,-0.418117,-1.7094,-0.94401,0,1,-0.0834506
-1,0.0891472,-0.0818697,1.62731,1.4327,1.54067,1.63359,0,1,-0.0818697
1,0.122535,-0.701312,1.29491,1.02242,1.36185,1.28661,0,2,0.122535
1,0.0898816,-0.863241,1.20938,0.805236,1.08735,1.23146,0,1,0.0898816
-1,0.21702,-0.0946352,0.769833,0.311026,0.879022,0.788462,0,1,-0.0946352
1,0.0245772,-0.73006,0.840816,0.417253,0.757376,0.861277,0,2,0.0245772
-1,0.904851,-0.0669528,0.870737,0.652965,-0.0620356,0.872339,0,1,-0.0669528
