direction,take_profit,stop_loss,open,high,low,close,weight,result
-1,0.582628,-0.105864,-0.361316,0.057766,0.239247,0.575459,2,-0.105864
-1,0.988142,-0.096474,-0.609836,-1.08948,-0.793775,-1.00904,-2,-0.096474
-1,0.163844,-0.0953934,1.21494,1.0802,1.58557,1.54771,2,-0.0953934
-1,0.933604,-0.100933,1.48044,1.36776,1.47217,1.51877,-2,-0.100933
-1,0.753371,-0.161915,0.381732,2.26843e-05,0.607935,0.550819,2,-0.161915
1,0.251766,-0.95648,-0.116155,-0.275065,0.122138,0.084732,2,0.251766
1,0.0326573,-0.319678,0.440941,1.25736,1.2105,1.94291,-2,0.0326573
1,0.439174,-0.887547,1.02151,0.96491,1.26734,1.24929,2,0.439174
-1,0.944528,-0.0784392,0.631708,0.276006,0.239904,0.497985,-2,-0.0784392
1,0.0955861,-0.686875,1.65263,1.47306,1.5021,1.41522,2,0.0955861
1,0.446947,-0.788363,-1.46752,-1.44599,-1.23593,-1.08199,-2,0.446947
-1,0.829374,-0.263128,-0.901003,-1.08742,-0.435843,-0.44733,-2,-0.263128
1,0.216556,-0.862633,-1.5151,-1.2448,-1.26326,-0.964559,-2,0.216556
-1,0.371516,-0.100435,1.63126,1.08506,-0.370671,-0.42353,2,-0.100435
1,0.010525,-0.994541,0.676437,0.811654,1.10042,1.19322,-2,0.010525
1,0.469977,-0.899928,1.29585,1.09822,1.31717,0.67544,2,0.469977
1,0.291071,-0.432177,-1.22369,-0.737897,-0.968112,-0.338931,-2,0.291071
1,0.163844,-0.0953934,1.21494,1.0802,1.58557,1.54771,2,0.163844
-1,0.87723,-0.307136,-0.105528,0.690001,0.504376,1.20391,2,-0.307136
1,0.777019,-0.0344681,1.57618,1.55171,0.786597,-0.179308,2,0.777019
1,0.13294,-0.727497,-1.11273,-0.20116,-0.4318,1.1241,-2,0.13294
1,0.521393,-0.533107,-1.5156,-1.82486,-1.71271,-1.66979,-2,0.521393
1,0.288559,-0.516162,1.63085,1.71571,1.64804,1.48528,2,0.288559
1,0.252198,-0.309569,1.5605,0.859404,1.22748,0.72607,2,0.252198
-1,0.521393,-0.533107,-1.5156,-1.82486,-1.71271,-1.66979,-2,-0.533107
-1,0.810957,-0.272463,0.765765,1.21999,0.954792,1.50067,-2,-0.272463
1,0.45532,-0.0816378,0.976929,0.985649,0.653767,0.332741,-2,0.45532
-1,0.010525,-0.994541,0.676437,0.811654,1.10042,1.19322,-2,-0.994541
1,0.157872,-0.0615833,1.84304,1.78886,1.62499,1.58699,2,0.157872
1,0.09571,-0.0622198,-1.94894,-1.91997,-1.63624,-1.7544,-2,0.09571
-1,0.09571,-0.0622198,-1.94894,-1.91997,-1.63624,-1.7544,-2,-0.0622198
-1,0.0326573,-0.319678,0.440941,1.25736,1.2105,1.94291,-2,-0.319678
1,0.519067,-0.0237417,-1.25902,-1.17168,-1.46591,-0.704158,-2,0.519067
1,0.22899,-0.0898788,-0.912172,-1.06084,-1.15817,-1.40468,2,0.22899
-1,0.454238,-0.0247397,0.483247,0.775751,0.612199,0.917441,-2,-0.0247397
1,0.0147205,-0.245811,1.89689,1.57847,1.87756,1.51003,2,0.0147205
1,0.0630539,-0.800303,-0.521245,-0.596952,-0.316874,-0.646057,2,0.0630539
-1,0.519067,-0.0237417,-1.25902,-1.17168,-1.46591,-0.704158,-2,-0.0237417
-1,0.906074,-0.092332,-0.382926,0.216781,0.69994,0.950641,2,-0.092332
-1,0.0147205,-0.245811,1.89689,1.57847,1.87756,1.51003,2,-0.245811
-1,0.104508,-0.767517,1.60181,1.50433,1.64713,1.42531,1,-0.767517
1,0.454238,-0.0247397,0.483247,0.775751,0.612199,0.917441,-2,0.454238
1,0.865673,-0.128279,-0.726558,-0.824932,-0.454121,-0.47924,2,0.865673
1,0.424708,-0.190294,1.51828,1.49844,1.35367,1.37884,2,0.424708
1,0.892402,-0.15388,1.04705,0.55825,1.56763,1.06329,2,0.892402
-1,0.12388,-0.686975,0.904649,1.09423,0.910622,1.08703,2,-0.686975
-1,0.157872,-0.0615833,1.84304,1.78886,1.62499,1.58699,2,-0.0615833
1,0.799714,-0.0479222,-0.544124,-1.12493,1.37776,0.411016,2,0.799714
1,0.944528,-0.0784392,0.631708,0.276006,0.239904,0.497985,-2,0.944528
1,0.758732,-0.0250667,-0.53541,-0.252239,0.399783,0.406978,-2,0.758732
-1,0.0630539,-0.800303,-0.521245,-0.596952,-0.316874,-0.646057,2,-0.800303
1,0.371516,-0.100435,1.63126,1.08506,-0.370671,-0.42353,2,0.371516
1,0.345181,-0.058859,0.716675,-0.595703,-0.13549,-0.842584,2,0.345181
-1,0.0517397,-0.335265,0.11275,0.24726,0.941105,0.166388,-2,-0.335265
1,0.979112,-0.0483123,-0.240804,-1.355,-0.562517,-1.57429,-2,0.979112
1,0.988142,-0.096474,-0.609836,-1.08948,-0.793775,-1.00904,-2,0.988142
1,0.754267,-0.0455627,1.84313,1.25798,-0.205328,-0.852254,2,0.754267
1,0.906074,-0.092332,-0.382926,0.216781,0.69994,0.950641,2,0.906074
-1,0.0955861,-0.686875,1.65263,1.47306,1.5021,1.41522,2,-0.686875
1,0.0573224,-0.394385,-1.01609,-1.03578,-0.746296,-0.957549,-2,0.0573224
1,0.025208,-0.385693,1.16504,1.21966,1.67747,1.4083,2,0.025208
1,0.104806,-0.831506,-0.561815,1.7814,0.0651326,1.77789,2,0.104806
-1,0.682555,-0.131212,-1.48373,-1.29139,-1.34958,-1.41493,2,-0.131212
1,0.0517397,-0.335265,0.11275,0.24726,0.941105,0.166388,-2,0.0517397
-1,0.345181,-0.058859,0.716675,-0.595703,-0.13549,-0.842584,2,-0.058859
-1,0.799714,-0.0479222,-0.544124,-1.12493,1.37776,0.411016,2,-0.0479222
1,0.108471,-0.269981,-0.0936911,1.84335,0.613198,1.87781,-2,0.108471
1,0.0654927,-0.356337,-1.44402,-1.54658,-1.7876,-1.63407,-2,0.0654927
1,0.0660199,-0.402338,1.27943,1.47214,1.56099,1.37999,2,0.0660199
-1,0.826333,-0.182426,-0.653204,-1.48516,-1.50535,-1.79562,-2,-0.182426
-1,0.20236,-0.141568,-1.18725,-1.26063,-1.77401,-1.34971,-2,-0.141568
-1,0.740916,-0.158279,0.231577,0.170893,0.318462,0.477139,-2,-0.158279
-1,0.559582,-0.129482,-1.0432,-1.2398,-1.08257,-1.16473,-2,-0.129482
-1,0.625129,-0.123655,-1.13299,-0.83584,-0.625201,-0.732061,2,-0.123655
1,0.122874,-0.508366,0.745022,0.77216,1.13397,1.01574,2,0.122874
1,0.263416,-0.876887,-0.278802,-0.183779,-0.156584,0.565759,2,0.263416
1,0.265869,-0.337755,-1.498,-1.39348,-1.51678,-1.12343,-2,0.265869
-1,0.0845599,-0.0699608,0.552584,0.606917,0.886679,0.898819,-2,-0.0699608
-1,0.649611,-0.216002,-1.04017,-0.811989,-0.614856,-0.208129,2,-0.216002
1,0.266468,-0.543787,0.839781,0.81425,1.25539,0.848889,-2,0.266468
1,0.163458,-0.499081,1.17628,1.81453,1.64091,0.064806,2,0.163458
-1,0.690692,-0.118904,-0.453247,-0.61756,-0.870808,0.574003,-2,-0.118904
1,0.20236,-0.141568,-1.18725,-1.26063,-1.77401,-1.34971,-2,0.20236
-1,0.877396,-0.15979,0.500012,-0.138473,0.493229,0.596005,1,-0.15979
-1,0.362192,-0.247924,-0.718632,-1.25702,-1.48181,-1.14618,2,-0.247924
1,0.0845599,-0.0699608,0.552584,0.606917,0.886679,0.898819,-2,0.0845599
-1,0.480374,-0.158385,0.241036,0.823129,0.630596,-0.908699,2,-0.158385
-1,0.236073,-0.234959,-0.103569,0.423343,-0.0764911,-0.133989,2,-0.234959
-1,0.108471,-0.269981,-0.0936911,1.84335,0.613198,1.87781,-2,-0.269981
1,0.508309,-0.193561,-0.856997,-1.08406,-0.875818,-1.09876,-2,0.508309
1,0.0507414,-0.290851,0.698195,0.179073,-0.41083,0.883447,-2,0.0507414
1,0.347042,-0.41711,-1.35401,-0.0202423,-0.510438,-0.134041,2,0.347042
1,0.236073,-0.234959,-0.103569,0.423343,-0.0764911,-0.133989,2,0.236073
-1,0.22899,-0.0898788,-0.912172,-1.06084,-1.15817,-1.40468,2,-0.0898788
-1,0.622793,-0.156143,0.705608,0.661242,-0.587493,-1.08307,2,-0.156143
1,0.295731,-0.631243,0.190681,-0.44922,0.234133,0.479458,-2,0.295731
1,0.096339,-0.351065,1.18823,1.01981,1.2454,1.49253,-2,0.096339
1,0.0972038,-0.918086,1.09087,0.327615,-0.630173,-1.32908,2,0.0972038
-1,0.900511,-0.120684,0.60275,0.838163,0.885926,0.616927,2,-0.120684
-1,0.41117,-0.289457,0.355859,0.301975,0.913503,0.636006,-2,-0.289457
1,0.378454,-0.742091,-0.351991,-0.282261,-0.10701,0.0533366,2,0.378454
1,0.429414,-0.904828,0.779573,0.605401,1.73628,1.18798,2,0.429414
-1,0.416186,-0.344321,1.16343,1.45208,1.34356,1.34229,2,-0.344321
-1,0.301723,-0.321027,1.67938,0.914213,1.66195,1.18064,2,-0.321027
1,0.362192,-0.247924,-0.718632,-1.25702,-1.48181,-1.14618,2,0.362192
-1,0.979915,-0.28409,-1.27653,-1.43025,-1.66064,-1.53787,-2,-0.28409
1,0.202367,-0.235502,-1.2063,-1.23679,-1.36229,-1.11319,-2,0.202367
1,0.293371,-0.352767,-0.0704139,-0.509725,0.0922552,0.643072,-2,0.293371
1,0.12388,-0.686975,0.904649,1.09423,0.910622,1.08703,2,0.12388
1,0.104508,-0.767517,1.60181,1.50433,1.64713,1.42531,1,0.104508
1,0.289449,-0.638102,0.469029,0.308125,1.08399,0.407061,2,0.289449
-1,0.47552,-0.267194,-1.84598,-1.37003,-1.54107,-1.54885,-2,-0.267194
-1,0.495112,-0.165014,-1.40066,-1.49725,-1.62023,-1.43516,-2,-0.165014
-1,0.432222,-0.218083,-1.21075,-0.826894,-0.923826,-0.726225,-2,-0.218083
1,0.346113,-0.940244,-1.20778,0.456398,-0.862958,0.853922,-2,0.346113
1,0.259034,-0.377131,0.934154,-0.27522,-1.22678,-1.27353,2,0.259034
1,0.30744,-0.921454,-0.144558,1.46005,1.75698,1.58546,-2,0.30744
-1,0.265869,-0.337755,-1.498,-1.39348,-1.51678,-1.12343,-2,-0.337755
1,0.191849,-0.959476,1.39137,1.30904,1.32678,1.17165,2,0.191849
-1,0.584636,-0.0558287,0.12664,-0.205796,0.147161,0.306709,2,-0.0558287
-1,0.616504,-0.277444,-0.349216,1.01584,-0.144301,1.13103,2,-0.277444
-1,0.519629,-0.232133,0.887247,1.57521,-0.0505144,1.34372,-2,-0.232133
1,0.301723,-0.321027,1.67938,0.914213,1.66195,1.18064,2,0.301723
1,0.264007,-0.0975089,0.951117,1.06105,1.92462,1.43068,2,0.264007
1,0.305217,-0.574239,1.12883,1.1174,0.942718,1.29894,1,0.305217
1,0.339058,-0.500254,-1.27606,-1.05627,-0.688243,-0.219401,-2,0.339058
-1,0.252198,-0.309569,1.5605,0.859404,1.22748,0.72607,2,-0.309569
-1,0.777019,-0.0344681,1.57618,1.55171,0.786597,-0.179308,2,-0.0344681
-1,0.0573224,-0.394385,-1.01609,-1.03578,-0.746296,-0.957549,-2,-0.394385
-1,0.418812,-0.306812,-0.118731,0.199472,0.82718,0.479501,1,-0.306812
-1,0.77116,-0.466566,1.30684,1.24124,1.43521,1.20984,2,-0.466566
1,0.310172,-0.641671,1.12,1.10498,0.312948,-0.350822,2,0.310172
-1,0.257484,-0.516994,-0.551463,-0.400339,-0.293791,-0.0827746,2,-0.516994
1,0.40693,-0.389811,-0.810742,0.482072,1.0476,1.46504,-2,0.40693
-1,0.40693,-0.389811,-0.810742,0.482072,1.0476,1.46504,-2,-0.389811
-1,0.347042,-0.41711,-1.35401,-0.0202423,-0.510438,-0.134041,2,-0.41711
-1,0.509289,-0.0392101,0.409321,-0.413541,-0.426733,-0.336607,2,-0.0392101
-1,0.41273,-0.0729766,0.76157,0.503112,0.611535,0.331137,2,-0.0729766
1,0.148209,-0.460777,1.42025,1.30681,0.655854,-0.0608799,2,0.148209
-1,0.601371,-0.155859,1.36482,0.833538,0.628736,0.579075,2,-0.155859
-1,0.871351,-0.159939,0.975134,1.73415,1.59105,1.51708,-2,-0.159939
-1,0.481428,-0.284175,-1.29807,-1.08259,-0.9466,-0.857003,-2,-0.284175
-1,0.025208,-0.385693,1.16504,1.21966,1.67747,1.4083,2,-0.385693
-1,0.557261,-0.370447,-0.118516,-0.515466,-0.689386,-1.35753,-2,-0.370447
1,0.520127,-0.265194,0.360686,1.42667,0.69831,1.14931,2,0.520127
-1,0.202367,-0.235502,-1.2063,-1.23679,-1.36229,-1.11319,-2,-0.235502
1,0.449061,-0.143529,1.19825,1.00013,1.08596,1.2672,1,0.449061
-1,0.551089,-0.342285,0.273924,0.512398,0.568713,0.105597,-2,-0.342285
1,0.102762,-0.826422,0.971601,0.496299,1.25928,0.990262,2,0.102762
-1,0.568069,-0.368745,0.822067,1.68814,1.29291,1.24078,1,-0.368745
1,0.25566,-0.82797,0.459731,1.30317,1.45508,1.23391,-2,0.25566
-1,0.383951,-0.345299,1.84517,1.77387,-0.21235,1.58122,2,-0.345299
-1,0.865673,-0.128279,-0.726558,-0.824932,-0.454121,-0.47924,2,-0.128279
-1,0.665525,-0.0516603,0.336606,-0.1778,-0.753071,-0.677587,-2,-0.0516603
1,0.306605,-0.850922,-0.643696,-0.646899,-0.646069,-0.404009,2,0.306605
-1,0.291071,-0.432177,-1.22369,-0.737897,-0.968112,-0.338931,-2,-0.432177
-1,0.848452,-0.264417,-1.03728,-1.42431,-1.3286,-1.37407,-2,-0.264417
-1,0.925809,-0.254738,0.0548275,-0.781387,-0.807528,0.208498,-2,-0.254738
1,0.283971,-0.353141,1.55836,1.29113,1.45087,1.35357,2,0.283971
-1,0.293371,-0.352767,-0.0704139,-0.509725,0.0922552,0.643072,-2,-0.352767
1,0.728805,-0.083025,-1.64371,-1.56781,-1.53364,-1.51241,-2,0.728805
-1,0.7032,-0.327069,-1.58733,-1.70926,-1.94414,-1.44883,-2,-0.327069
-1,0.45532,-0.0816378,0.976929,0.985649,0.653767,0.332741,-2,-0.0816378
1,0.274507,-0.976506,-1.4629,-1.7761,-1.21502,-1.37091,-2,0.274507
-1,0.661568,-0.363959,-0.198307,0.798873,0.505146,0.581804,-2,-0.363959
-1,0.712467,-0.263937,1.36407,1.15492,0.760599,0.446493,2,-0.263937
1,0.286724,-0.569989,1.66155,1.4154,1.42951,1.47475,2,0.286724
1,0.346986,-0.741623,1.7619,1.31055,0.998249,0.540642,1,0.346986
-1,0.692538,-0.315388,0.562508,1.72765,1.17834,0.960191,2,-0.315388
-1,0.45616,-0.359,1.58985,1.33924,2.02026,1.22295,2,-0.359
1,0.0926874,-0.369452,0.501708,0.755646,0.840646,1.04578,2,0.0926874
1,0.114088,-0.889687,0.35812,-0.267865,-0.120021,0.913181,1,0.114088
1,0.138228,-0.532583,-1.62711,-1.53814,-1.85728,-1.88281,2,0.138228
-1,0.364036,-0.119303,1.38192,1.85548,1.41738,-0.281275,2,-0.119303
-1,0.667783,-0.546816,-1.65091,-1.78501,-0.978549,-1.27207,-2,-0.546816
1,0.405397,-0.83339,1.04141,0.421636,0.704625,0.248288,2,0.405397
-1,0.484284,-0.304636,-0.0442168,-0.468246,-0.802073,-1.38773,2,-0.304636
-1,0.892402,-0.15388,1.04705,0.55825,1.56763,1.06329,2,-0.15388
1,0.383951,-0.345299,1.84517,1.77387,-0.21235,1.58122,2,0.383951
1,0.237079,-0.288111,0.42904,1.17474,0.558143,1.3843,2,0.237079
1,0.445487,-0.573946,1.30142,0.761794,0.549387,0.251554,2,0.445487
-1,0.584782,-0.382098,-3.25254e-05,1.36185,0.910604,1.67321,2,-0.382098
-1,0.593499,-0.323003,1.44868,1.08156,1.08128,0.891692,-2,-0.323003
1,0.416186,-0.344321,1.16343,1.45208,1.34356,1.34229,2,0.416186
1,0.432129,-0.658374,1.3152,0.748533,0.950056,0.876138,2,0.432129
1,0.159903,-0.88182,-0.0607218,-0.8833,-0.443301,-1.20281,-2,0.159903
1,0.223627,-0.512335,0.147898,1.82758,1.10829,1.09873,-2,0.223627
-1,0.651957,-0.352584,-0.853841,-1.64687,-1.45176,-1.27451,-2,-0.352584
-1,0.0654927,-0.356337,-1.44402,-1.54658,-1.7876,-1.63407,-2,-0.356337
-1,0.523419,-0.336371,1.43355,0.881834,1.00868,0.596771,2,-0.336371
1,0.41117,-0.289457,0.355859,0.301975,0.913503,0.636006,-2,0.41117
-1,0.259034,-0.377131,0.934154,-0.27522,-1.22678,-1.27353,2,-0.377131
-1,0.678618,-0.405554,-0.94194,-0.451102,-0.650431,-0.302954,-2,-0.405554
1,0.370896,-0.7219,-0.463144,1.01572,0.189353,0.334958,2,0.370896
-1,0.787044,-0.275544,-1.00125,-1.23307,-1.44017,-1.4365,2,-0.275544
1,0.358495,-0.981155,-0.91741,-0.60081,-0.354373,-1.04554,-2,0.358495
-1,0.72583,-0.432172,-1.80677,-1.37261,-1.41693,-1.4955,-1,-0.432172
-1,0.854297,-0.322799,-0.689632,-0.197503,-0.375236,0.127458,2,-0.322799
-1,0.898846,-0.373086,0.831015,0.976909,0.472699,1.33007,-2,-0.373086
1,0.418812,-0.306812,-0.118731,0.199472,0.82718,0.479501,1,0.418812
1,0.294219,-0.836447,1.25725,0.947769,-0.284295,-0.115597,2,0.294219
1,0.735489,-0.91753,0.550649,1.33624,1.57698,0.724547,-2,0.735489
-1,0.508267,-0.304356,1.18739,0.293263,0.751003,0.777211,-2,-0.304356
-1,0.446947,-0.788363,-1.46752,-1.44599,-1.23593,-1.08199,-2,-0.788363
1,0.403102,-0.884567,0.660829,1.08544,0.896707,1.09825,2,0.403102
-1,0.808877,-0.184568,-0.398326,-1.44611,-1.20314,-1.39465,-2,-0.184568
1,0.26919,-0.907291,0.904548,1.27939,0.912502,1.31007,-2,0.26919
1,0.396776,-0.430448,1.4436,1.31919,0.657791,0.119554,2,0.396776
-1,0.550139,-0.314755,1.36824,1.45657,1.77225,1.34173,2,-0.314755
-1,0.283971,-0.353141,1.55836,1.29113,1.45087,1.35357,2,-0.353141
1,0.481301,-0.654558,1.57483,0.706276,0.495989,0.120464,2,0.481301
-1,0.855966,-0.496948,-1.55058,-0.853953,-0.910823,-0.984845,-2,-0.496948
1,0.391295,-0.567761,-1.64131,-1.45371,-1.28645,-0.792711,-2,0.391295
-1,0.726642,-0.701432,1.7275,1.4115,1.3554,1.54953,2,-0.701432
-1,0.237079,-0.288111,0.42904,1.17474,0.558143,1.3843,2,-0.288111
1,0.343746,-0.38431,1.63636,1.36486,1.26118,1.05808,2,0.343746
-1,0.68127,-0.464172,0.407766,0.608123,0.955274,-0.276913,-2,-0.464172
-1,0.725506,-0.503562,1.34617,1.26679,1.36818,1.39566,-2,-0.503562
-1,0.288559,-0.516162,1.63085,1.71571,1.64804,1.48528,2,-0.516162
-1,0.755625,-0.377065,-0.827191,-0.795911,-0.739224,-0.760704,-2,-0.377065
-1,0.0563293,-0.508933,-0.723375,-0.95115,-1.00312,-0.740799,-1,-0.508933
1,0.591861,-0.763908,-1.46832,-1.41818,-1.52278,-1.38503,-2,0.591861
-1,0.810744,-0.561331,-0.731252,-0.986247,-1.04155,-1.3798,2,-0.561331
1,0.0360405,-0.659061,-1.70132,-1.12666,-1.37726,-0.62698,-2,0.0360405
1,0.0489908,-0.142271,0.928444,0.472564,0.70686,-0.225857,2,0.0489908
1,0.173291,-0.775225,-0.82694,0.217905,0.174802,0.940569,-2,0.173291
-1,0.806978,-0.231675,0.652434,0.319034,0.982977,1.12697,-2,-0.231675
-1,0.0660199,-0.402338,1.27943,1.47214,1.56099,1.37999,2,-0.402338
-1,0.901277,-0.481985,-0.0760451,-0.350818,0.137782,-0.976096,2,-0.481985
-1,0.266468,-0.543787,0.839781,0.81425,1.25539,0.848889,-2,-0.543787
-1,0.796707,-0.343623,0.674893,1.13471,1.6706,1.65516,2,-0.343623
-1,0.339058,-0.500254,-1.27606,-1.05627,-0.688243,-0.219401,-2,-0.500254
1,0.420694,-0.588618,-0.751166,-0.948838,-0.841498,-1.01815,2,0.420694
-1,0.471882,-0.355215,0.234627,-1.37195,-1.63357,-1.34108,2,-0.355215
-1,0.774225,-0.190297,1.22209,1.14445,1.37935,1.1781,2,-0.190297
-1,0.396776,-0.430448,1.4436,1.31919,0.657791,0.119554,2,-0.430448
1,0.251727,-0.878377,-1.58049,-1.0207,-1.32645,-1.13217,-2,0.251727
1,0.45616,-0.359,1.58985,1.33924,2.02026,1.22295,2,0.45616
1,0.726642,-0.701432,1.7275,1.4115,1.3554,1.54953,2,0.726642
1,0.03042,-0.0710294,-0.103947,-0.159852,-0.323613,-0.247991,2,0.03042
1,0.262157,-0.576172,1.29366,0.880347,0.642995,0.661981,-2,0.262157
1,0.237097,-0.875485,0.301414,1.03661,1.03006,1.57336,2,0.237097
1,0.448767,-0.91234,-0.693348,-0.394566,0.522442,-0.552088,-2,0.448767
1,0.667783,-0.546816,-1.65091,-1.78501,-0.978549,-1.27207,-2,0.667783
-1,0.615682,-0.392188,1.50119,0.809944,1.17048,0.695081,2,-0.392188
-1,0.439174,-0.887547,1.02151,0.96491,1.26734,1.24929,2,-0.887547
1,0.416908,-0.868817,1.88621,1.84886,1.82061,1.87206,2,0.416908
1,0.551222,-0.804941,0.964624,0.619397,1.06672,0.449627,2,0.551222
-1,0.03042,-0.0710294,-0.103947,-0.159852,-0.323613,-0.247991,2,-0.0710294
-1,0.588358,-0.46458,-1.47661,0.699296,-0.668303,0.846367,1,-0.46458
1,0.425364,-0.618239,1.30625,1.0022,1.12407,0.692752,-2,0.425364
1,0.511694,-0.950237,-0.326928,-0.442027,-0.191399,-0.395921,2,0.511694
-1,0.76845,-0.487566,1.50444,1.60758,1.28703,0.810893,2,-0.487566
1,0.448794,-0.544202,1.62117,0.895515,1.40221,0.862551,2,0.448794
-1,0.343746,-0.38431,1.63636,1.36486,1.26118,1.05808,2,-0.38431
-1,0.424708,-0.190294,1.51828,1.49844,1.35367,1.37884,2,-0.190294
1,0.47552,-0.267194,-1.84598,-1.37003,-1.54107,-1.54885,-2,0.47552
-1,0.445487,-0.573946,1.30142,0.761794,0.549387,0.251554,2,-0.573946
1,0.390122,-0.864968,0.0628822,0.0977592,0.479775,0.0126392,2,0.390122
1,0.35475,-0.952808,1.69791,1.63334,1.63166,1.61705,2,0.35475
-1,0.91286,-0.531082,0.126622,1.81329,1.79033,1.80895,-2,-0.531082
-1,0.817363,-0.0603115,-0.224654,0.792466,-0.306247,1.14775,-2,-0.0603115
1,0.0912467,-0.66689,1.33663,0.520731,0.871519,0.50287,2,0.0912467
-1,0.0489908,-0.142271,0.928444,0.472564,0.70686,-0.225857,2,-0.142271
1,0.139587,-0.264573,-0.11578,-0.430579,0.229544,-0.199592,2,0.139587
-1,0.611523,-0.341631,1.33444,1.51043,1.26693,0.0257529,-2,-0.341631
-1,0.0507414,-0.290851,0.698195,0.179073,-0.41083,0.883447,-2,-0.290851
-1,0.096339,-0.351065,1.18823,1.01981,1.2454,1.49253,-2,-0.351065
1,0.352339,-0.849002,-1.36709,-1.13196,-0.543532,0.259716,-2,0.352339
-1,0.854298,-0.644106,-0.924432,-1.10967,-1.15602,-1.08992,2,-0.644106
1,0.559582,-0.129482,-1.0432,-1.2398,-1.08257,-1.16473,-2,0.559582
1,0.480374,-0.158385,0.241036,0.823129,0.630596,-0.908699,2,0.480374
-1,0.122874,-0.508366,0.745022,0.77216,1.13397,1.01574,2,-0.508366
1,0.682555,-0.131212,-1.48373,-1.29139,-1.34958,-1.41493,2,0.682555
1,0.471882,-0.355215,0.234627,-1.37195,-1.63357,-1.34108,2,0.471882
1,0.523419,-0.336371,1.43355,0.881834,1.00868,0.596771,2,0.523419
1,0.588,-0.726424,-1.83237,-1.85069,-1.67036,-1.2061,-2,0.588
-1,0.289449,-0.638102,0.469029,0.308125,1.08399,0.407061,2,-0.638102
-1,0.481301,-0.654558,1.57483,0.706276,0.495989,0.120464,2,-0.654558
1,0.508267,-0.304356,1.18739,0.293263,0.751003,0.777211,-2,0.508267
-1,0.928974,-0.328887,0.522252,0.325968,0.535994,0.569864,-2,-0.328887
-1,0.310172,-0.641671,1.12,1.10498,0.312948,-0.350822,2,-0.641671
1,0.572854,-0.97227,-0.310093,0.149948,0.5673,0.955015,2,0.572854
