direction,take_profit,stop_loss,open,high,low,close,weight,result
-1,0.438641,-0.919947,-1.3159,-1.34775,-1.21174,-1.06294,-2,-0.919947
1,0.942482,-0.432956,1.61086,1.8107,1.76956,1.40199,2,0.942482
-1,0.471555,-0.858355,-0.615977,-1.12451,-1.79397,-0.985751,2,-0.858355
-1,0.550804,-0.809187,0.178644,0.688034,0.50516,0.762654,-2,-0.809187
-1,0.419778,-0.408454,1.2834,1.51426,1.36128,1.47759,2,-0.408454
-1,0.505625,-0.175553,0.931663,0.992829,0.217365,-0.568598,-2,-0.175553
1,0.724527,-0.413524,1.43028,1.38536,1.64757,1.44053,2,0.724527
1,0.354061,-0.460624,0.0499954,0.699598,1.28415,0.601172,2,0.354061
-1,0.532153,-0.177264,-0.607315,-0.170898,-0.0908592,0.189657,2,-0.177264
1,0.642186,-0.542674,1.85126,1.26263,1.55395,1.00163,2,0.642186
1,0.914457,-0.446168,0.586594,0.776707,0.650797,0.0401685,-2,0.914457
1,0.195202,-0.52284,1.35604,1.2603,0.492526,0.691744,-2,0.195202
1,0.287279,-0.438578,1.66672,1.68536,1.82462,1.61852,2,0.287279
-1,0.483295,-0.88457,-1.84675,-0.623049,-0.307135,0.325821,-2,-0.88457
-1,0.560901,-0.309363,-1.72892,-1.75593,-1.52948,-1.08054,-2,-0.309363
-1,0.442927,-0.0516967,0.0301985,0.159571,0.317648,0.640752,-2,-0.0516967
1,0.316668,-0.491505,1.81946,1.47146,1.8259,1.40446,2,0.316668
-1,0.438362,-0.698985,-1.13572,-0.583279,-0.837533,-0.639507,-2,-0.698985
-1,0.563424,-0.12139,1.08844,0.719983,1.09904,0.732945,-2,-0.12139
-1,0.0209943,-0.444047,0.576595,1.56374,0.687902,0.122065,2,-0.444047
-1,0.504201,-0.317354,0.844472,0.528032,0.231932,-0.324843,2,-0.317354
-1,0.513443,-0.915479,0.818406,1.54688,1.55134,1.75432,2,-0.915479
-1,0.449578,-0.724702,0.0292914,-0.882158,-1.1152,-1.44221,2,-0.724702
1,0.510507,-0.468962,-0.589717,-1.1917,-0.63478,-0.56364,-2,0.510507
-1,0.456873,-0.27304,1.13735,1.10904,1.44201,1.48129,2,-0.27304
1,0.22333,-0.466534,-0.424809,-1.03903,-0.999443,-1.54919,-2,0.22333
1,0.990447,-0.467297,-0.864113,-0.78251,-0.585683,-0.709065,2,0.990447
-1,0.427376,-0.664839,1.05888,1.13176,1.07024,1.09157,2,-0.664839
-1,0.425026,-0.528717,-1.72622,-0.964654,-1.13982,-0.286853,-2,-0.528717
-1,0.519218,-0.611866,-1.73568,-1.61923,-1.19655,-1.16593,-2,-0.611866
-1,0.545134,-0.11707,-1.23109,-1.42158,-1.18621,-1.17185,-2,-0.11707
1,0.350916,-0.6373,1.98254,1.45264,1.67328,0.878469,2,0.350916
1,0.322852,-0.532707,-1.87289,-1.44049,-1.81969,-1.36411,-2,0.322852
-1,0.505143,-0.770388,-0.414554,-1.16845,-1.20381,-1.47524,2,-0.770388
-1,0.554025,-0.213976,0.228162,0.138648,-0.315824,-0.508849,2,-0.213976
1,0.176262,-0.328726,-1.56191,-1.534,-1.32289,-1.32437,-2,0.176262
-1,0.582327,-0.650223,-0.638515,-0.582469,-0.118472,0.302736,2,-0.650223
1,0.665266,-0.514826,1.59063,1.86812,1.69227,1.97388,2,0.665266
-1,0.514566,-0.905555,-0.0359459,0.209141,0.358599,-0.23701,2,-0.905555
1,0.823416,-0.47088,-0.86323,-0.807105,-0.927714,-0.734022,-2,0.823416
-1,0.459371,-0.900081,1.10467,1.03492,1.38659,1.35314,2,-0.900081
-1,0.56499,-0.900903,1.60373,1.81082,1.80711,1.36983,2,-0.900903
1,0.663003,-0.264761,-0.677583,-0.801076,-0.889043,-1.17467,2,0.663003
-1,0.257568,-0.495148,-1.00786,-1.03801,-0.860739,-0.613457,-2,-0.495148
-1,0.485911,-0.994255,-0.990661,-1.03468,-0.471989,-0.793446,-2,-0.994255
1,0.922624,-0.526991,0.120665,0.59362,1.34334,1.59907,2,0.922624
1,0.16747,-0.503232,1.32353,0.861859,1.06152,0.585031,2,0.16747
1,0.603782,-0.492588,-1.6785,-1.63838,-1.37664,-1.42033,-2,0.603782
1,0.355819,-0.279199,-1.43442,-1.18999,-1.44229,-1.62743,2,0.355819
-1,0.52724,-0.637672,1.72319,1.88828,1.35883,1.84795,2,-0.637672
-1,0.44882,-0.872763,-1.79464,-1.75067,-1.50612,-1.33432,-2,-0.872763
-1,0.510507,-0.468962,-0.589717,-1.1917,-0.63478,-0.56364,-2,-0.468962
1,0.307441,-0.541749,0.748392,1.27601,1.32741,1.32318,2,0.307441
-1,0.528657,-0.293781,1.29048,1.4353,1.27276,1.22646,2,-0.293781
1,0.559528,-0.500626,-1.5266,-1.518,-1.48981,-1.39073,-2,0.559528
-1,0.606555,-0.96165,0.349264,-0.326009,-0.639307,-1.32015,2,-0.96165
1,0.800942,-0.537534,-1.45211,-1.10627,-1.17549,-1.19076,-2,0.800942
1,0.299835,-0.504365,1.38396,1.85233,1.84721,1.76798,-2,0.299835
1,0.437417,-0.60976,-0.799421,-0.453462,-0.399446,-0.553624,2,0.437417
1,0.690272,-0.579238,0.930745,-1.0375,-1.12909,-0.638194,2,0.690272
-1,0.646556,-0.862643,-0.752967,-1.22254,-1.37665,-1.57757,-2,-0.862643
1,0.196554,-0.564635,-1.34404,-1.26358,-1.23929,-0.964233,2,0.196554
-1,0.591384,-0.327197,-0.216553,-0.427895,-1.66471,-1.77949,2,-0.327197
1,0.519218,-0.611866,-1.73568,-1.61923,-1.19655,-1.16593,-2,0.519218
-1,0.553858,-0.727839,1.13544,0.882876,-0.66942,-1.26737,2,-0.727839
-1,0.642186,-0.542674,1.85126,1.26263,1.55395,1.00163,2,-0.542674
-1,0.567201,-0.299951,1.0471,1.31566,1.04761,1.70493,1,-0.299951
-1,0.581564,-0.875019,0.760285,0.586154,1.276,0.412073,-2,-0.875019
1,0.3203,-0.493398,0.548323,0.069121,-1.06848,-1.42204,2,0.3203
1,0.624004,-0.606904,0.0256703,-1.03968,-0.0709082,-1.03274,2,0.624004
-1,0.580256,-0.713183,-0.678352,-0.772006,-1.4517,-1.50683,-2,-0.713183
1,0.98662,-0.574083,-1.15751,-0.0360296,-0.701009,0.445709,2,0.98662
1,0.374336,-0.598851,0.538696,0.847606,1.0062,1.02349,-2,0.374336
1,0.300519,-0.551558,1.17235,1.02312,1.0489,1.24506,2,0.300519
-1,0.583177,-0.6983,0.368711,0.575771,1.00694,0.749656,2,-0.6983
