direction,take_profit,stop_loss,open,high,low,close,weight,result
-1,0.890998,-0.253658,-1.43599,0.725845,-0.583631,1.60973,-2,-0.253658
1,0.474796,-0.553174,0.0808532,-0.504197,-0.218917,-1.36591,-2,0.474796
-1,0.596747,-0.286344,0.599936,0.550199,0.784613,0.792548,-2,-0.286344
-1,0.651356,-0.846096,-0.396158,-1.40701,-0.687341,-1.30346,2,-0.846096
-1,0.613199,-0.388288,-1.91568,-1.8415,-1.35484,-1.28018,-2,-0.388288
1,0.726083,-0.323597,-1.28771,-1.25577,-1.15076,-0.873026,-2,0.726083
1,0.602473,-0.335269,-1.3183,0.693832,-1.18447,1.31711,2,0.602473
-1,0.369185,-0.0431977,-0.342692,0.0915563,0.021707,-0.212668,-2,-0.0431977
1,0.593629,-0.758011,-1.07503,-1.0724,-0.588589,-0.568545,2,0.593629
1,0.0656389,-0.326279,1.49894,1.22036,1.40565,1.19563,2,0.0656389
-1,0.238619,-0.19479,1.0185,1.38407,1.49632,1.07021,-2,-0.19479
1,0.699156,-0.104954,-0.393501,-0.0945003,0.604854,0.161653,-2,0.699156
-1,0.219261,-0.389894,0.731483,0.421551,0.620387,0.315363,2,-0.389894
-1,0.261128,-0.377841,-1.50373,-0.989609,-0.841355,-0.0645212,-1,-0.377841
-1,0.0906312,-0.493711,1.47272,0.732538,1.2373,0.935169,-2,-0.493711
-1,0.474796,-0.553174,0.0808532,-0.504197,-0.218917,-1.36591,-2,-0.553174
1,0.711908,-0.913574,-1.0336,-0.972109,-0.429088,-0.535205,-2,0.711908
-1,0.6011,-0.579394,1.39441,1.20546,1.38428,1.16811,2,-0.579394
-1,0.655014,-0.564298,1.26972,1.22942,1.30955,1.32425,-2,-0.564298
-1,0.221016,-0.288725,1.68847,1.92177,-1.8412,-1.91987,2,-0.288725
1,0.6011,-0.579394,1.39441,1.20546,1.38428,1.16811,2,0.6011
-1,0.627972,-0.430801,-0.614335,-0.675997,-2.00007,-1.90502,-2,-0.430801
-1,0.943308,-0.362253,0.938486,0.694349,0.726629,0.784755,2,-0.362253
1,0.576691,-0.606706,0.0354055,-0.727479,0.375164,0.139202,2,0.576691
-1,0.624677,-0.890232,-0.053175,-0.519182,-0.7478,-1.4919,2,-0.890232
-1,0.96357,-0.355993,-1.53157,-1.15016,-0.803537,-0.694742,-2,-0.355993
-1,0.158513,-0.27178,0.726541,0.234743,0.920517,0.510803,2,-0.27178
-1,0.949905,-0.848208,-1.56215,-1.53934,-1.31021,-1.288,-2,-0.848208
1,0.666427,-0.770655,-1.94699,-1.90202,-1.9475,-2.03135,-2,0.666427
-1,0.727104,-0.465784,-1.82111,-0.764542,-0.672124,0.0860716,-2,-0.465784
-1,0.467579,-0.767125,0.22059,1.69127,1.5677,1.66926,1,-0.767125
1,0.139065,-0.223353,-0.869147,-0.963163,-0.284146,-0.308397,-2,0.139065
1,0.585487,-0.750182,1.84469,1.38293,1.83279,1.3489,2,0.585487
1,0.615774,-0.385591,0.755679,0.658312,0.710993,0.122396,1,0.615774
1,0.199114,-0.0607603,1.63904,1.63795,1.6584,1.45041,2,0.199114
1,0.238619,-0.19479,1.0185,1.38407,1.49632,1.07021,-2,0.238619
-1,0.822637,-0.573875,-0.350352,-0.121157,0.0966675,0.859318,1,-0.573875
1,0.131238,-0.211712,1.59376,1.74498,0.789831,0.417513,2,0.131238
1,0.856669,-0.26031,-0.824708,-0.134309,-0.403414,0.0783478,2,0.856669
-1,0.576691,-0.606706,0.0354055,-0.727479,0.375164,0.139202,2,-0.606706
1,0.433666,-0.324247,1.77123,1.88167,1.72308,1.84635,-2,0.433666
-1,0.832562,-0.383032,-0.410874,-0.624211,-0.338182,-0.468445,-2,-0.383032
1,0.47062,-0.0554367,-0.66782,-1.27218,-0.35164,-0.770617,2,0.47062
-1,0.130013,-0.392907,0.685925,1.09252,1.16675,1.3022,1,-0.392907
1,0.655014,-0.564298,1.26972,1.22942,1.30955,1.32425,-2,0.655014
1,0.650186,-0.902545,-1.3367,-1.53292,-1.52009,-1.33676,-2,0.650186
1,0.748597,-0.767873,0.279003,-0.771488,-0.225362,-0.697774,-2,0.748597
-1,0.898085,-0.182752,0.0620906,0.697718,0.875769,0.00731312,-2,-0.182752
1,0.23265,-0.830904,-1.32782,-1.16163,-1.28481,-0.955676,-2,0.23265
-1,0.58284,-0.386778,-0.373973,-1.56828,-0.372852,-1.3126,2,-0.386778
1,0.571805,-0.182755,-0.37055,-0.0733555,0.353174,0.468364,2,0.571805
1,0.272583,-0.544931,0.794873,0.88241,0.881271,1.34533,2,0.272583
1,0.424888,-0.953801,0.330809,0.999926,1.52566,1.17058,-2,0.424888
-1,0.593629,-0.758011,-1.07503,-1.0724,-0.588589,-0.568545,2,-0.758011
-1,0.748597,-0.767873,0.279003,-0.771488,-0.225362,-0.697774,-2,-0.767873
1,0.471954,-0.643451,-0.0225045,1.38132,-0.512211,1.57296,2,0.471954
-1,0.506313,-0.885193,0.832968,-0.0190218,0.0916007,-0.0735334,2,-0.885193
1,0.949905,-0.848208,-1.56215,-1.53934,-1.31021,-1.288,-2,0.949905
-1,0.0586035,-0.0114186,-0.606253,-1.16432,-1.22052,-1.94906,-2,-0.0114186
-1,0.856349,-0.392781,1.5699,0.656309,0.759713,0.48474,2,-0.392781
1,0.459597,-0.266092,1.37192,1.3963,1.48173,1.53576,2,0.459597
-1,0.178701,-0.46821,0.284589,-0.172113,-0.295354,-0.813608,2,-0.46821
-1,0.641853,-0.232092,0.146236,-0.337479,-0.0664983,-0.331384,2,-0.232092
-1,0.202086,-0.544019,0.127643,-0.415426,0.459958,0.054283,2,-0.544019
1,0.509957,-0.0800027,-0.537613,-0.694329,-0.538368,-1.04279,2,0.509957
1,0.448432,-0.835263,0.860325,-0.619446,0.0158686,-1.03825,-2,0.448432
-1,0.666427,-0.770655,-1.94699,-1.90202,-1.9475,-2.03135,-2,-0.770655
-1,0.389848,-0.785171,-0.00848622,-0.166707,0.207274,0.0424173,2,-0.785171
-1,0.817072,-0.0106188,0.516216,0.448899,0.914306,0.417265,2,-0.0106188
-1,0.0365714,-0.775215,0.625592,0.674834,0.353834,-0.154696,1,-0.775215
1,0.0586035,-0.0114186,-0.606253,-1.16432,-1.22052,-1.94906,-2,0.0586035
1,0.817072,-0.0106188,0.516216,0.448899,0.914306,0.417265,2,0.817072
-1,0.23166,-0.0224354,0.830224,-0.0751636,-0.278489,-1.13787,1,-0.0224354
1,0.318258,-0.121375,1.36953,1.09187,1.37028,0.822053,2,0.318258
1,0.831756,-0.536649,-0.361885,-0.516273,-0.165891,-0.397193,-2,0.831756
-1,0.895687,-0.0452123,1.27254,1.58479,1.20397,1.39497,2,-0.0452123
