direction,take_profit,stop_loss,open,high,low,close,weight,result
-1,0.946108,-0.253724,0.60297,0.19378,0.539758,-0.206313,-2,-0.253724
-1,0.301881,-0.473706,-1.1614,-0.987314,-0.879807,-0.568961,-2,-0.473706
-1,0.622754,-0.503031,-0.604783,-0.957718,-0.143835,-0.594003,1,-0.503031
-1,0.328888,-0.0940213,1.47501,1.85315,1.44169,1.71969,2,-0.0940213
1,0.286533,-0.398881,0.601717,0.406627,0.420869,0.697668,-2,0.286533
1,0.313976,-0.7888,1.30959,0.892221,1.09789,0.655066,2,0.313976
1,0.379185,-0.6678,0.173224,-0.102751,-0.533484,0.480799,2,0.379185
-1,0.341495,-0.436332,0.207535,0.482338,0.416669,0.719427,-2,-0.436332
-1,0.683187,-0.443657,-0.783707,-1.91267,-0.889243,-1.50161,-2,-0.443657
1,0.363347,-0.836753,1.04264,1.53064,1.36347,1.17094,2,0.363347
1,0.321495,-0.486953,1.33248,1.31005,1.24726,1.29724,2,0.321495
-1,0.613572,-0.119903,-0.181271,0.375792,0.43745,0.764322,2,-0.119903
-1,0.110704,-0.165742,1.03211,0.230579,0.533986,0.00659283,2,-0.165742
-1,0.155664,-0.13473,0.466287,-0.0310595,-0.724482,0.433782,-2,-0.13473
-1,0.0889846,-0.309376,-0.272435,0.398403,-0.0532626,0.253289,-2,-0.309376
1,0.446881,-0.586839,-1.46765,-1.65446,-1.47868,-1.29912,2,0.446881
-1,0.231652,-0.537479,-1.10183,-1.17697,-1.09432,-1.06267,2,-0.537479
-1,0.419434,-0.36635,-0.495975,-1.31702,-1.28664,-1.61272,-2,-0.36635
1,0.395607,-0.998702,0.907811,0.606074,0.721826,-0.397173,-2,0.395607
-1,0.989019,-0.539855,1.44597,1.93032,1.6135,1.81061,1,-0.539855
1,0.314616,-0.32919,1.09791,0.927871,1.18963,1.06307,2,0.314616
1,0.422993,-0.623418,0.708086,1.12191,0.997596,1.22966,2,0.422993
-1,0.452694,-0.273151,1.79715,1.84628,1.8027,1.71517,2,-0.273151
1,0.148334,-0.7151,1.32902,1.30249,1.1821,1.04906,2,0.148334
1,0.413537,-0.555625,-1.17157,-0.892874,-0.960794,-0.695625,2,0.413537
1,0.523118,-0.959285,-0.944211,-1.2703,-1.16947,-1.31292,-2,0.523118
-1,0.294637,-0.500808,1.58598,1.14781,1.60302,0.441979,2,-0.500808
1,0.0516095,-0.419858,1.16706,0.39053,0.706294,0.7124,-2,0.0516095
-1,0.596613,-0.0510039,0.90896,1.71902,1.30161,1.81566,2,-0.0510039
1,0.155664,-0.13473,0.466287,-0.0310595,-0.724482,0.433782,-2,0.155664
1,0.507005,-0.620812,0.749953,0.338207,-0.167378,0.571578,-2,0.507005
-1,0.314616,-0.32919,1.09791,0.927871,1.18963,1.06307,2,-0.32919
-1,0.696845,-0.499917,-1.29833,-0.285575,-1.08673,0.0689089,-2,-0.499917
1,0.267045,-0.879048,1.17203,1.37338,1.32841,1.40652,2,0.267045
-1,0.822593,-0.415816,-1.47488,-1.5551,-1.22959,-1.05932,-2,-0.415816
1,0.39328,-0.447684,-0.0862882,1.00908,0.289634,1.2228,2,0.39328
-1,0.979088,-0.179644,1.13303,0.71052,0.988315,0.625091,1,-0.179644
1,0.363719,-0.237848,-0.376839,1.791,0.191553,1.7228,-2,0.363719
1,0.498626,-0.800275,0.927811,1.48624,1.38311,1.33492,2,0.498626
-1,0.368045,-0.557633,-0.920634,-0.572683,-0.255508,-0.346695,-2,-0.557633
-1,0.546908,-0.413757,0.729714,0.275787,0.690035,0.650917,-2,-0.413757
1,0.419434,-0.36635,-0.495975,-1.31702,-1.28664,-1.61272,-2,0.419434
1,0.527046,-0.389681,1.37167,1.97711,1.48407,1.6768,2,0.527046
-1,0.203815,-0.572846,-0.801808,-1.20306,-0.988522,-1.49772,-2,-0.572846
-1,0.822565,-0.581997,0.827077,-0.0471933,-0.328879,-1.16858,-2,-0.581997
1,0.622754,-0.503031,-0.604783,-0.957718,-0.143835,-0.594003,1,0.622754
