direction,take_profit,stop_loss,open,high,low,close,weight,result
1,0.821515,-0.0120151,-1.7861,-1.28099,-1.57415,-1.38781,2,0.821515
1,0.06608,-0.153438,0.641438,-0.303439,-0.243901,-0.811297,2,0.06608
-1,0.821515,-0.0120151,-1.7861,-1.28099,-1.57415,-1.38781,2,-0.0120151
1,0.137416,-0.349941,-1.05837,-1.78776,-1.37196,-1.08804,-2,0.137416
-1,0.72648,-0.0435738,1.42641,0.92812,1.066,0.891671,2,-0.0435738
-1,0.06608,-0.153438,0.641438,-0.303439,-0.243901,-0.811297,2,-0.153438
-1,0.405568,-0.0231434,0.387884,0.34327,0.525036,0.554481,2,-0.0231434
-1,0.229344,-0.0852656,1.66166,1.16341,1.72369,1.3044,2,-0.0852656
-1,0.144861,-0.0864656,-0.223075,1.02161,0.579346,0.469472,2,-0.0864656
1,0.144861,-0.0864656,-0.223075,1.02161,0.579346,0.469472,2,0.144861
-1,0.137416,-0.349941,-1.05837,-1.78776,-1.37196,-1.08804,-2,-0.349941
-1,0.954704,-0.36471,1.07732,0.453947,0.725071,0.0154986,2,-0.36471
-1,0.119769,-0.734579,1.50794,1.12544,1.37071,0.933688,2,-0.734579
1,0.0852854,-0.906459,0.0766668,0.610167,0.411895,0.67108,2,0.0852854
1,0.079735,-0.763798,-0.594452,-0.627912,-0.144833,-0.00429959,-2,0.079735
1,0.0958677,-0.405411,-1.34404,-1.28085,-1.21087,-1.06056,2,0.0958677
1,0.106835,-0.662997,0.153533,1.82722,0.995999,1.83816,-2,0.106835
1,0.91784,-0.0431262,0.8692,0.447988,1.00806,0.751662,-2,0.91784
1,0.682732,-0.0587019,-0.699782,-0.784121,-0.683088,-0.74647,2,0.682732
1,0.405568,-0.0231434,0.387884,0.34327,0.525036,0.554481,2,0.405568
-1,0.141409,-0.356737,-1.31596,-1.53681,-1.64538,-1.62932,-2,-0.356737
-1,0.0958677,-0.405411,-1.34404,-1.28085,-1.21087,-1.06056,2,-0.405411
-1,0.0921034,-0.603499,1.53923,1.14044,1.19149,0.821635,2,-0.603499
1,0.244802,-0.140467,-1.04673,-0.709998,-1.43283,-1.45828,-2,0.244802
-1,0.217655,-0.366555,0.813626,1.46648,1.5486,1.86973,-2,-0.366555
-1,0.106835,-0.662997,0.153533,1.82722,0.995999,1.83816,-2,-0.662997
-1,0.0852854,-0.906459,0.0766668,0.610167,0.411895,0.67108,2,-0.906459
1,0.038811,-0.406805,-0.100957,1.32177,1.35867,1.58409,-2,0.038811
1,0.051553,-0.790514,-0.218527,-0.690006,-0.26776,-0.559701,2,0.051553
-1,0.73391,-0.0612026,1.39794,1.11372,0.761841,-0.136917,2,-0.0612026
-1,0.175769,-0.0657056,-1.34244,-0.924233,-0.971136,-0.683466,2,-0.0657056
1,0.185983,-0.452523,-0.739363,-1.18052,-1.23999,-1.34555,-2,0.185983
1,0.127013,-0.139078,-0.981998,-1.2347,-1.70146,-1.64836,2,0.127013
1,0.149494,-0.779122,0.0843983,-0.95071,-0.112495,-0.65667,2,0.149494
-1,0.127013,-0.139078,-0.981998,-1.2347,-1.70146,-1.64836,2,-0.139078
-1,0.682732,-0.0587019,-0.699782,-0.784121,-0.683088,-0.74647,2,-0.0587019
1,0.0921034,-0.603499,1.53923,1.14044,1.19149,0.821635,2,0.0921034
-1,0.91784,-0.0431262,0.8692,0.447988,1.00806,0.751662,-2,-0.0431262
-1,0.503972,-0.120788,1.03121,-0.169716,-0.58155,-0.803524,2,-0.120788
1,0.175769,-0.0657056,-1.34244,-0.924233,-0.971136,-0.683466,2,0.175769
